Date,YMAG,YMAG Dividends,VIX,VVIX,QQQ
2024-11-07 14:30:00,19.49,0.21,15.59,92.23,510.9
2024-11-07 15:00:00,19.555,0.0,15.46,91.18,510.91
2024-11-07 15:30:00,19.58,0.0,15.26,90.73,512.07
2024-11-07 16:00:00,19.58,0.0,15.22,89.11,511.98
2024-11-07 16:30:00,19.62,0.0,15.24,90.14,512.92
2024-11-07 17:00:00,19.59,0.0,15.16,89.79,512.55
2024-11-07 17:30:00,19.6,0.0,15.17,89.41,512.89
2024-11-07 18:00:00,19.58,0.0,15.17,89.71,512.4
2024-11-07 18:30:00,19.58,0.0,15.24,90.05,512.59
2024-11-07 19:00:00,19.59,0.0,15.35,89.89,512.71
2024-11-07 19:30:00,19.58,0.0,15.34,89.35,513.83
2024-11-07 20:30:00,19.615,0.0,15.17,88.17,513.6
2024-11-08 14:30:00,19.66,0.0,14.79,87.41,513.63
2024-11-08 15:00:00,19.675,0.0,14.71,87.99,513.18
2024-11-08 15:30:00,19.67,0.0,14.78,88.11,513.31
2024-11-08 16:00:00,19.7,0.0,14.76,88.2,513.61
2024-11-08 16:30:00,19.71,0.0,14.76,88.1,513.81
2024-11-08 17:00:00,19.7,0.0,14.89,88.86,513.48
2024-11-08 17:30:00,19.715,0.0,14.95,89.43,513.79
2024-11-08 18:00:00,19.73,0.0,14.94,89.36,514.15
2024-11-08 18:30:00,19.77,0.0,15.05,89.07,514.62
2024-11-08 19:00:00,19.785,0.0,15.12,89.41,514.79
2024-11-08 19:30:00,19.775,0.0,15.14,89.56,514.2
2024-11-08 20:00:00,19.73,0.0,15.11,88.7,513.82
2024-11-08 20:30:00,19.735,0.0,14.96,87.51,514.16
2024-11-11 14:30:00,19.82,0.0,15.42,89.72,512.61
2024-11-11 15:00:00,19.83,0.0,15.33,89.24,513.12
2024-11-11 15:30:00,19.87,0.0,15.27,89.63,513.95
2024-11-11 16:00:00,19.89,0.0,15.14,89.06,513.5
2024-11-11 16:30:00,19.83,0.0,15.01,88.65,513.43
2024-11-11 17:00:00,19.8,0.0,15.1,89.02,512.67
2024-11-11 17:30:00,19.79,0.0,15.06,88.6,512.35
2024-11-11 18:00:00,19.77,0.0,15.11,89.17,511.94
2024-11-11 18:30:00,19.82,0.0,15.02,89.0,512.88
2024-11-11 19:00:00,19.85,0.0,14.95,88.97,512.39
2024-11-11 19:30:00,19.83,0.0,14.92,89.01,512.73
2024-11-11 20:00:00,19.85,0.0,15.05,89.87,513.185
2024-11-11 20:30:00,19.88,0.0,14.97,90.76,513.8
2024-11-12 14:30:00,19.92,0.0,14.83,90.04,514.3
2024-11-12 15:00:00,19.88,0.0,14.99,89.62,513.74
2024-11-12 15:30:00,19.88,0.0,14.94,89.54,512.97
2024-11-12 16:00:00,19.875,0.0,14.8,88.89,512.88
2024-11-12 16:30:00,19.855,0.0,14.88,88.99,512.28
2024-11-12 17:00:00,19.845,0.0,14.92,89.73,512.35
2024-11-12 17:30:00,19.78,0.0,15.21,92.3,510.1
2024-11-12 18:00:00,19.77,0.0,15.1,92.42,511.45
2024-11-12 18:30:00,19.86,0.0,14.76,90.07,512.88
2024-11-12 19:00:00,19.88,0.0,14.81,90.1,513.06
2024-11-12 19:30:00,19.88,0.0,14.72,89.94,512.98
2024-11-12 20:00:00,19.85,0.0,14.85,90.62,512.95
2024-11-12 20:30:00,19.87,0.0,14.73,89.73,512.93
2024-11-13 14:30:00,19.88,0.0,14.56,91.6,511.95
2024-11-13 15:00:00,19.83,0.0,14.52,92.39,511.0
2024-11-13 15:30:00,19.81,0.0,14.27,92.11,511.36
2024-11-13 16:00:00,19.88,0.0,14.11,91.38,512.3
2024-11-13 16:30:00,19.9,0.0,14.08,90.85,512.52
2024-11-13 17:00:00,19.95,0.0,13.98,90.56,513.06
2024-11-13 17:30:00,19.93,0.0,13.94,90.5,514.025
2024-11-13 18:00:00,19.95,0.0,13.92,90.45,514.025
2024-11-13 18:30:00,19.97,0.0,13.87,89.63,514.72
2024-11-13 19:00:00,19.92,0.0,13.92,89.97,513.52
2024-11-13 19:30:00,19.91,0.0,13.87,90.64,512.88
2024-11-13 20:00:00,19.91,0.0,13.94,91.63,512.85
2024-11-13 20:30:00,19.92,0.0,14.06,91.88,512.26
2024-11-14 14:30:00,19.61,0.21,14.04,92.57,510.81
2024-11-14 15:00:00,19.56,0.0,13.96,92.24,510.98
2024-11-14 15:30:00,19.595,0.0,13.9,90.83,510.78
2024-11-14 16:00:00,19.59,0.0,13.72,90.2,511.27
2024-11-14 16:30:00,19.615,0.0,13.92,91.39,510.98
2024-11-14 17:00:00,19.61,0.0,14.03,91.21,510.11
2024-11-14 17:30:00,19.56,0.0,14.01,91.62,510.58
2024-11-14 18:00:00,19.58,0.0,13.94,90.78,510.87
2024-11-14 18:30:00,19.49,0.0,14.16,92.17,509.22
2024-11-14 19:00:00,19.49,0.0,13.85,90.07,510.11
2024-11-14 19:30:00,19.54,0.0,13.66,89.52,510.16
2024-11-14 20:00:00,19.5,0.0,13.91,90.45,509.06
2024-11-14 20:30:00,19.51,0.0,14.04,89.82,508.67
2024-11-15 14:30:00,19.355,0.0,14.96,93.94,501.31
2024-11-15 15:00:00,19.24,0.0,15.47,96.43,498.89
2024-11-15 15:30:00,19.26,0.0,15.8,99.35,498.21
2024-11-15 16:00:00,19.28,0.0,15.49,98.66,498.66
2024-11-15 16:30:00,19.19,0.0,16.19,104.51,496.61
2024-11-15 17:00:00,19.19,0.0,16.66,106.66,496.63
2024-11-15 17:30:00,19.15,0.0,16.78,108.85,496.38
2024-11-15 18:00:00,19.13,0.0,16.94,108.39,496.14
2024-11-15 18:30:00,19.09,0.0,17.39,108.57,495.06
2024-11-15 19:00:00,19.11,0.0,17.32,109.08,494.87
2024-11-15 19:30:00,19.165,0.0,16.77,106.71,495.82
2024-11-15 20:00:00,19.19,0.0,16.4,102.01,496.24
2024-11-15 20:30:00,19.19,0.0,16.15,98.67,496.5
2024-11-18 14:30:00,19.315,0.0,16.44,97.77,497.4
2024-11-18 15:00:00,19.42,0.0,15.76,94.91,500.41
2024-11-18 15:30:00,19.45,0.0,15.59,94.25,501.1
2024-11-18 16:00:00,19.42,0.0,15.6,94.63,501.49
2024-11-18 16:30:00,19.4,0.0,15.72,94.72,500.71
2024-11-18 17:00:00,19.39,0.0,15.71,94.36,500.55
2024-11-18 17:30:00,19.355,0.0,15.53,93.13,500.68
2024-11-18 18:00:00,19.36,0.0,15.57,92.77,500.33
2024-11-18 18:30:00,19.29,0.0,15.42,93.42,500.68
2024-11-18 19:00:00,19.26,0.0,15.67,93.72,499.2
2024-11-18 19:30:00,19.32,0.0,15.42,92.75,500.15
2024-11-18 20:00:00,19.33,0.0,15.35,93.06,500.455
2024-11-18 20:30:00,19.34,0.0,15.53,93.58,499.99
2024-11-19 14:30:00,19.34,0.0,16.81,102.83,498.21
2024-11-19 15:00:00,19.4,0.0,16.61,103.03,499.42
2024-11-19 15:30:00,19.475,0.0,16.08,99.08,500.22
2024-11-19 16:00:00,19.5,0.0,15.9,97.94,501.32
2024-11-19 16:30:00,19.51,0.0,16.04,97.27,501.03
2024-11-19 17:00:00,19.5,0.0,15.97,96.34,501.41
2024-11-19 17:30:00,19.52,0.0,16.03,96.6,501.62
2024-11-19 18:00:00,19.57,0.0,15.93,95.99,502.41
2024-11-19 18:30:00,19.6,0.0,15.79,94.71,503.72
2024-11-19 19:00:00,19.57,0.0,15.97,94.76,502.87
2024-11-19 19:30:00,19.58,0.0,16.03,95.94,502.71
2024-11-19 20:00:00,19.595,0.0,16.0,96.69,503.02
2024-11-19 20:30:00,19.63,0.0,16.29,97.86,503.42
2024-11-20 14:30:00,19.45,0.0,17.53,102.89,499.83
2024-11-20 15:00:00,19.35,0.0,18.26,108.14,497.6
2024-11-20 15:30:00,19.41,0.0,17.79,105.23,500.15
2024-11-20 16:00:00,19.39,0.0,18.36,106.92,498.65
2024-11-20 17:00:00,19.49,0.0,18.0,105.93,500.23
2024-11-20 17:30:00,19.465,0.0,18.12,107.61,499.66
2024-11-20 18:30:00,19.41,0.0,18.22,106.58,499.26
2024-11-20 19:00:00,19.41,0.0,18.28,107.06,498.84
2024-11-20 20:30:00,19.57,0.0,17.35,104.0,503.215
2024-11-21 14:30:00,19.35,0.06,16.93,102.03,501.29
2024-11-21 15:00:00,19.15,0.0,17.88,104.24,497.91
2024-11-21 15:30:00,19.185,0.0,16.97,102.78,502.24
2024-11-21 16:00:00,19.27,0.0,16.74,102.02,503.92
2024-11-21 16:30:00,19.22,0.0,17.0,102.15,502.77
2024-11-21 17:00:00,19.27,0.0,16.76,101.28,504.28
2024-11-21 17:30:00,19.34,0.0,16.88,100.57,504.83
2024-11-21 18:00:00,19.36,0.0,16.89,101.06,505.53
2024-11-21 18:30:00,19.37,0.0,16.94,102.17,505.8
2024-11-21 19:00:00,19.34,0.0,16.64,101.4,505.18
2024-11-21 19:30:00,19.35,0.0,16.72,100.89,505.62
2024-11-21 20:00:00,19.39,0.0,16.82,101.0,506.1
2024-11-21 20:30:00,19.36,0.0,16.81,101.18,504.99
2024-11-22 14:30:00,19.27,0.0,16.1,98.38,505.99
2024-11-22 15:00:00,19.25,0.0,16.46,99.94,503.22
2024-11-22 15:30:00,19.36,0.0,15.91,98.17,505.64
2024-11-22 16:00:00,19.29,0.0,16.35,98.93,504.15
2024-11-22 16:30:00,19.295,0.0,16.1,98.57,504.95
2024-11-22 17:00:00,19.29,0.0,15.99,97.72,505.52
2024-11-22 17:30:00,19.315,0.0,15.96,97.41,505.94
2024-11-22 18:00:00,19.32,0.0,16.09,97.66,505.84
2024-11-22 18:30:00,19.31,0.0,15.92,97.46,505.75
2024-11-22 19:00:00,19.305,0.0,15.76,97.46,505.28
2024-11-22 19:30:00,19.33,0.0,15.59,96.6,505.73
2024-11-22 20:00:00,19.3,0.0,15.8,97.3,505.18
2024-11-22 20:30:00,19.3,0.0,15.4,95.28,505.81
2024-11-25 14:30:00,19.34,0.0,14.79,92.31,508.22
2024-11-25 15:00:00,19.32,0.0,14.73,92.26,507.94
2024-11-25 15:30:00,19.32,0.0,15.03,92.66,507.06
2024-11-25 16:00:00,19.385,0.0,14.74,91.26,508.0
2024-11-25 17:00:00,19.3,0.0,15.37,94.16,505.21
2024-11-25 17:30:00,19.27,0.0,15.34,94.25,505.98
2024-11-25 18:00:00,19.34,0.0,15.14,93.01,506.41
2024-11-25 20:00:00,19.315,0.0,14.82,90.69,506.065
2024-11-25 20:30:00,19.29,0.0,14.78,89.02,506.56
2024-11-26 14:30:00,19.4,0.0,14.27,86.95,508.89
2024-11-26 15:00:00,19.43,0.0,14.2,87.61,508.47
2024-11-26 15:30:00,19.45,0.0,14.14,86.63,508.35
2024-11-26 16:00:00,19.44,0.0,14.03,86.04,508.46
2024-11-26 16:30:00,19.45,0.0,14.01,85.95,508.71
2024-11-26 17:00:00,19.44,0.0,13.96,85.63,508.19
2024-11-26 17:30:00,19.46,0.0,13.89,86.27,509.1
2024-11-26 18:00:00,19.44,0.0,13.97,87.5,508.54
2024-11-26 18:30:00,19.45,0.0,13.97,87.78,508.78
2024-11-26 19:00:00,19.41,0.0,14.08,88.12,507.68
2024-11-26 19:30:00,19.42,0.0,14.26,88.01,507.91
2024-11-26 20:00:00,19.43,0.0,14.39,88.38,508.48
2024-11-26 20:30:00,19.43,0.0,14.11,87.62,509.31
2024-11-27 14:30:00,19.39,0.0,14.07,88.48,506.41
2024-11-27 15:00:00,19.29,0.0,14.29,89.91,504.33
2024-11-27 15:30:00,19.29,0.0,14.4,89.14,503.58
2024-11-27 16:00:00,19.28,0.0,14.56,90.1,503.119
2024-11-27 16:30:00,19.285,0.0,14.85,90.36,502.92
2024-11-27 17:00:00,19.25,0.0,14.87,89.93,503.1
2024-11-27 17:30:00,19.305,0.0,14.79,90.55,503.59
2024-11-27 18:00:00,19.32,0.0,14.68,90.12,504.21
2024-11-27 18:30:00,19.36,0.0,14.43,89.17,505.19
2024-11-27 19:00:00,19.365,0.0,14.47,88.95,504.98
2024-11-27 19:30:00,19.355,0.0,14.3,88.69,505.04
2024-11-27 20:00:00,19.36,0.0,14.34,89.18,504.9
2024-11-27 20:30:00,19.37,0.0,14.12,87.86,505.28
2024-11-29 14:30:00,19.23,0.2,13.67,87.2,507.94
2024-11-29 15:00:00,19.28,0.0,13.58,87.0,508.62
2024-11-29 15:30:00,19.28,0.0,13.53,86.7,508.87
2024-11-29 16:00:00,19.295,0.0,13.75,86.72,509.66
2024-11-29 16:30:00,19.3,0.0,13.63,86.69,509.83
2024-11-29 17:00:00,19.33,0.0,13.78,86.89,509.54
2024-11-29 17:30:00,19.35,0.0,13.57,86.18,509.71
2024-12-02 14:30:00,19.55,0.0,13.85,89.34,513.67
2024-12-02 15:00:00,19.6,0.0,13.7,88.94,514.36
2024-12-02 15:30:00,19.575,0.0,13.69,89.14,513.76
2024-12-02 16:00:00,19.59,0.0,13.47,87.8,514.42
2024-12-02 16:30:00,19.62,0.0,13.47,88.08,515.53
2024-12-02 17:00:00,19.63,0.0,13.5,88.15,515.63
2024-12-02 17:30:00,19.62,0.0,13.5,88.02,515.51
2024-12-02 18:00:00,19.6,0.0,13.52,88.5,515.13
2024-12-02 18:30:00,19.575,0.0,13.52,88.14,515.14
2024-12-02 19:00:00,19.59,0.0,13.61,88.42,514.54
2024-12-02 19:30:00,19.61,0.0,13.49,87.52,515.31
2024-12-02 20:00:00,19.63,0.0,13.4,87.36,515.73
2024-12-02 20:30:00,19.61,0.0,13.42,86.85,515.29
2024-12-03 14:30:00,19.63,0.0,13.63,88.66,515.03
2024-12-03 15:00:00,19.62,0.0,13.72,89.46,514.42
2024-12-03 15:30:00,19.63,0.0,13.47,88.43,515.15
2024-12-03 16:00:00,19.69,0.0,13.28,87.38,516.21
2024-12-03 16:30:00,19.675,0.0,13.43,87.78,515.16
2024-12-03 17:30:00,19.675,0.0,13.23,86.74,515.99
2024-12-03 18:00:00,19.69,0.0,13.32,86.63,515.69
2024-12-03 18:30:00,19.69,0.0,13.31,86.35,515.77
2024-12-03 19:00:00,19.7,0.0,13.34,86.67,515.81
2024-12-03 19:30:00,19.7,0.0,13.22,86.22,516.31
2024-12-03 20:00:00,19.71,0.0,13.4,86.42,516.31
2024-12-03 20:30:00,19.74,0.0,13.29,85.91,516.92
2024-12-04 14:30:00,19.845,0.0,13.03,86.33,520.3
2024-12-04 15:00:00,19.86,0.0,12.99,85.86,521.29
2024-12-04 15:30:00,19.865,0.0,13.05,86.44,521.88
2024-12-04 16:00:00,19.85,0.0,13.18,86.1,521.6
2024-12-04 16:30:00,19.84,0.0,13.15,85.76,521.66
2024-12-04 17:00:00,19.85,0.0,13.24,85.84,521.86
2024-12-04 17:30:00,19.86,0.0,13.28,86.48,521.86
2024-12-04 18:00:00,19.86,0.0,13.47,87.1,521.52
2024-12-04 18:30:00,19.85,0.0,13.31,85.94,521.63
2024-12-04 19:00:00,19.86,0.0,13.59,86.44,522.47
2024-12-04 19:30:00,19.895,0.0,13.47,86.35,522.6
2024-12-04 20:00:00,19.905,0.0,13.51,86.18,522.83
2024-12-04 20:30:00,19.915,0.0,13.43,86.72,523.25
2024-12-05 14:30:00,19.67,0.28,13.44,87.75,522.65
2024-12-05 15:00:00,19.69,0.0,13.55,87.68,522.9
2024-12-05 15:30:00,19.665,0.0,13.62,87.86,522.5
2024-12-05 16:00:00,19.7,0.0,13.57,87.55,523.1
2024-12-05 17:00:00,19.74,0.0,13.46,86.8,523.83
2024-12-05 17:30:00,19.745,0.0,13.49,87.06,523.88
2024-12-05 18:00:00,19.72,0.0,13.45,86.73,522.42
2024-12-05 18:30:00,19.7,0.0,13.41,86.77,522.25
2024-12-05 20:00:00,19.7,0.0,13.47,87.04,521.75
2024-12-05 20:30:00,19.71,0.0,13.44,87.3,521.8
2024-12-06 14:30:00,19.8,0.0,13.07,85.55,525.2
2024-12-06 15:00:00,19.81,0.0,13.12,85.88,525.86
2024-12-06 15:30:00,19.79,0.0,13.05,86.85,525.53
2024-12-06 16:00:00,19.8,0.0,12.96,87.31,525.54
2024-12-06 16:30:00,19.81,0.0,13.0,86.96,525.42
2024-12-06 17:00:00,19.805,0.0,12.96,86.57,525.89
2024-12-06 17:30:00,19.8,0.0,12.99,86.57,525.52
2024-12-06 18:00:00,19.8,0.0,12.83,87.05,526.5
2024-12-06 18:30:00,19.825,0.0,12.92,87.31,526.49
2024-12-06 19:00:00,19.8,0.0,13.11,88.88,525.53
2024-12-06 19:30:00,19.82,0.0,13.01,87.9,525.92
2024-12-06 20:00:00,19.84,0.0,12.99,88.34,526.22
2024-12-06 20:30:00,19.885,0.0,12.72,86.99,526.54
2024-12-09 14:30:00,19.9,0.0,13.45,90.33,525.77
2024-12-09 15:00:00,19.82,0.0,13.72,91.71,524.1
2024-12-09 15:30:00,19.76,0.0,13.87,92.58,522.94
2024-12-09 16:00:00,19.815,0.0,13.8,93.37,522.93
2024-12-09 16:30:00,19.825,0.0,13.66,92.23,523.04
2024-12-09 17:00:00,19.815,0.0,13.79,92.05,522.79
2024-12-09 17:30:00,19.835,0.0,13.84,92.1,522.45
2024-12-09 18:00:00,19.855,0.0,13.78,91.63,523.26
2024-12-09 18:30:00,19.86,0.0,13.7,91.02,523.47
2024-12-09 19:00:00,19.83,0.0,13.82,92.1,522.48
2024-12-09 19:30:00,19.79,0.0,13.9,92.47,522.19
2024-12-09 20:00:00,19.79,0.0,14.11,93.59,521.42
2024-12-09 20:30:00,19.83,0.0,14.08,93.4,522.38
2024-12-10 14:30:00,20.015,0.0,14.15,93.24,523.95
2024-12-10 15:00:00,20.07,0.0,14.03,93.05,524.32
2024-12-10 15:30:00,19.96,0.0,13.94,92.54,522.91
2024-12-10 16:00:00,19.945,0.0,14.02,93.58,522.12
2024-12-10 16:30:00,19.93,0.0,14.11,93.97,522.37
2024-12-10 17:00:00,19.98,0.0,14.14,93.62,522.29
2024-12-10 17:30:00,19.99,0.0,14.09,93.37,522.08
2024-12-10 18:00:00,19.975,0.0,14.03,93.09,522.19
2024-12-10 18:30:00,19.965,0.0,14.06,93.35,521.6
2024-12-10 19:00:00,19.96,0.0,14.07,93.23,521.59
2024-12-10 19:30:00,19.89,0.0,14.09,93.45,520.6
2024-12-10 20:00:00,19.89,0.0,14.35,95.33,519.62
2024-12-10 20:30:00,19.91,0.0,14.33,94.7,520.57
2024-12-11 14:30:00,20.125,0.0,13.64,95.53,527.55
2024-12-11 15:00:00,20.15,0.0,13.7,97.48,527.44
2024-12-11 15:30:00,20.16,0.0,13.63,97.38,527.6
2024-12-11 16:00:00,20.195,0.0,13.58,97.28,529.18
2024-12-11 16:30:00,20.2,0.0,13.58,97.11,529.12
2024-12-11 17:00:00,20.22,0.0,13.57,97.17,529.55
2024-12-11 17:30:00,20.25,0.0,13.63,97.32,529.65
2024-12-11 18:00:00,20.25,0.0,13.65,97.54,530.12
2024-12-11 18:30:00,20.24,0.0,13.73,98.35,529.93
2024-12-11 19:00:00,20.255,0.0,13.69,97.61,530.13
2024-12-11 19:30:00,20.24,0.0,13.67,98.97,530.08
2024-12-11 20:00:00,20.27,0.0,13.67,99.0,530.51
2024-12-11 20:30:00,20.295,0.0,13.57,98.0,529.93
2024-12-12 14:30:00,20.06,0.0,13.79,98.34,527.43
2024-12-12 15:00:00,20.08,0.0,13.6,97.84,528.04
2024-12-12 15:30:00,20.135,0.0,13.48,98.19,528.36
2024-12-12 16:00:00,20.13,0.0,13.41,97.25,528.27
2024-12-12 16:30:00,20.1,0.0,13.76,99.39,527.23
2024-12-12 17:00:00,20.11,0.0,13.69,98.78,528.28
2024-12-12 17:30:00,20.15,0.0,13.58,98.46,528.85
2024-12-12 18:00:00,20.145,0.0,13.57,98.62,528.58
2024-12-12 18:30:00,20.11,0.0,13.71,99.24,527.78
2024-12-12 19:00:00,20.07,0.0,13.88,100.74,527.15
2024-12-12 19:30:00,20.09,0.0,13.89,100.67,527.52
2024-12-12 20:00:00,20.04,0.0,13.83,99.9,526.74
2024-12-12 20:30:00,20.05,0.0,13.8,99.39,526.5
2024-12-13 14:30:00,20.08,0.0,13.46,96.92,532.51
2024-12-13 15:00:00,20.08,0.0,13.65,97.53,530.63
2024-12-13 15:30:00,19.97,0.0,14.02,100.06,527.81
2024-12-13 16:00:00,19.95,0.0,13.94,100.36,528.08
2024-12-13 16:30:00,19.94,0.0,13.95,99.9,528.13
2024-12-13 17:00:00,19.96,0.0,14.16,100.99,528.03
2024-12-13 17:30:00,19.965,0.0,14.2,101.09,527.77
2024-12-13 18:00:00,20.0,0.0,13.77,98.5,529.15
2024-12-13 18:30:00,20.04,0.0,13.76,98.21,529.92
2024-12-13 19:00:00,20.03,0.0,13.59,96.96,530.7
2024-12-13 19:30:00,20.03,0.0,13.71,96.93,530.56
2024-12-13 20:00:00,20.0,0.0,13.75,97.09,530.83
2024-12-13 20:30:00,20.01,0.0,13.74,96.51,530.5
2024-12-16 14:30:00,20.105,0.0,14.29,97.4,534.83
2024-12-16 15:00:00,20.09,0.0,14.04,97.46,535.37
2024-12-16 16:00:00,20.23,0.0,14.37,97.47,536.35
2024-12-16 16:30:00,20.195,0.0,14.36,96.86,536.85
2024-12-16 17:00:00,20.22,0.0,14.37,96.52,536.95
2024-12-16 17:30:00,20.26,0.0,14.35,96.17,537.555
2024-12-16 18:00:00,20.28,0.0,14.33,96.16,538.41
2024-12-16 18:30:00,20.28,0.0,14.35,95.95,538.31
2024-12-16 19:00:00,20.27,0.0,14.37,96.34,538.56
2024-12-16 19:30:00,20.29,0.0,14.35,97.19,538.48
2024-12-16 20:00:00,20.32,0.0,14.33,96.95,538.99
2024-12-16 20:30:00,20.295,0.0,14.52,98.45,538.19
2024-12-17 14:30:00,20.26,0.0,15.16,98.9,535.64
2024-12-17 15:00:00,20.19,0.0,15.54,100.03,534.21
2024-12-17 15:30:00,20.25,0.0,15.36,98.23,535.66
2024-12-17 16:00:00,20.29,0.0,15.28,98.79,536.45
2024-12-17 16:30:00,20.23,0.0,15.07,97.61,536.415
2024-12-17 17:00:00,20.195,0.0,15.16,97.57,536.39
2024-12-17 17:30:00,20.28,0.0,15.08,96.53,536.4
2024-12-17 18:00:00,20.28,0.0,15.18,96.36,535.85
2024-12-17 18:30:00,20.3,0.0,15.19,95.96,535.62
2024-12-17 19:00:00,20.275,0.0,15.46,97.68,535.12
2024-12-17 19:30:00,20.285,0.0,15.5,97.28,535.04
2024-12-17 20:00:00,20.275,0.0,15.87,99.11,534.75
2024-12-17 20:30:00,20.31,0.0,15.7,100.64,535.86
2024-12-18 14:30:00,20.3,0.0,15.34,99.67,535.3
2024-12-18 15:00:00,20.33,0.0,15.3,99.39,535.93
2024-12-18 15:30:00,20.38,0.0,15.14,98.26,536.11
2024-12-18 16:30:00,20.4,0.0,15.21,98.21,535.82
2024-12-18 17:00:00,20.365,0.0,15.14,98.2,535.68
2024-12-18 17:30:00,20.37,0.0,15.13,98.85,535.69
2024-12-18 18:00:00,20.38,0.0,15.24,98.41,535.47
2024-12-18 18:30:00,20.37,0.0,15.16,98.04,535.46
2024-12-18 19:00:00,20.21,0.0,16.55,102.73,530.43
2024-12-18 19:30:00,20.06,0.0,18.48,110.15,526.61
2024-12-18 20:00:00,19.79,0.0,19.63,118.51,521.94
2024-12-18 20:30:00,19.62,0.0,24.09,124.45,516.51
2024-12-19 14:30:00,19.76,0.06,21.5,116.1,518.91
2024-12-19 15:00:00,19.7,0.0,22.67,119.69,516.9
2024-12-19 15:30:00,19.75,0.0,22.48,122.78,518.329
2024-12-19 16:00:00,19.81,0.0,22.31,123.4,519.44
2024-12-19 17:00:00,19.6,0.0,23.26,127.9,515.97
2024-12-19 17:30:00,19.69,0.0,23.27,129.55,517.54
2024-12-19 18:00:00,19.69,0.0,23.21,128.85,517.79
2024-12-19 18:30:00,19.78,0.0,22.68,123.53,519.46
2024-12-19 19:00:00,19.7,0.0,23.28,125.71,517.13
2024-12-19 19:30:00,19.66,0.0,23.51,129.19,516.18
2024-12-19 20:00:00,19.7,0.0,22.85,129.99,516.79
2024-12-19 20:30:00,19.59,0.0,23.61,134.7,514.14
2024-12-20 14:30:00,19.34,0.0,22.35,130.51,510.94
2024-12-20 15:00:00,19.56,0.0,20.35,121.59,516.48
2024-12-20 15:30:00,19.69,0.0,19.59,122.3,517.84
2024-12-20 16:00:00,19.78,0.0,18.86,120.91,521.45
2024-12-20 16:30:00,19.85,0.0,18.3,114.79,523.42
2024-12-20 17:00:00,19.895,0.0,18.04,112.22,524.8
2024-12-20 17:30:00,19.87,0.0,18.46,112.94,523.49
2024-12-20 18:00:00,19.82,0.0,19.57,115.92,521.39
2024-12-20 18:30:00,19.83,0.0,19.53,115.06,521.33
2024-12-20 19:00:00,19.79,0.0,18.82,112.88,522.49
2024-12-20 19:30:00,19.82,0.0,18.69,112.92,522.06
2024-12-20 20:00:00,19.77,0.0,18.53,113.24,520.93
2024-12-20 20:30:00,19.64,0.0,18.22,114.2,518.82
2024-12-23 14:30:00,19.71,0.0,18.83,115.81,519.82
2024-12-23 15:00:00,19.63,0.0,19.38,116.06,517.72
2024-12-23 15:30:00,19.71,0.0,19.22,115.43,518.21
2024-12-23 16:00:00,19.775,0.0,18.38,112.89,519.88
2024-12-23 16:30:00,19.82,0.0,17.94,110.62,521.37
2024-12-23 17:00:00,19.82,0.0,18.11,109.94,520.8
2024-12-23 17:30:00,19.835,0.0,17.89,110.74,521.34
2024-12-23 18:00:00,19.845,0.0,17.63,108.63,521.94
2024-12-23 18:30:00,19.86,0.0,17.45,107.33,522.549
2024-12-23 19:00:00,19.865,0.0,17.16,105.96,522.84
2024-12-23 19:30:00,19.84,0.0,17.39,105.35,521.67
2024-12-23 20:00:00,19.79,0.0,17.31,106.03,521.68
2024-12-23 20:30:00,19.845,0.0,16.86,103.65,522.92
2024-12-24 14:30:00,20.08,0.0,16.56,100.58,526.68
2024-12-24 15:00:00,20.045,0.0,16.16,97.28,527.19
2024-12-24 15:30:00,20.1,0.0,15.94,96.81,528.08
2024-12-24 16:00:00,20.115,0.0,15.82,95.83,528.489
2024-12-24 16:30:00,20.11,0.0,15.72,95.64,528.13
2024-12-24 17:00:00,20.12,0.0,15.14,93.54,528.9
2024-12-24 17:30:00,20.16,0.0,14.69,90.94,530.05
2024-12-26 14:30:00,20.08,0.0,15.35,98.84,528.39
2024-12-26 15:00:00,20.15,0.0,15.39,98.12,529.25
2024-12-26 15:30:00,20.13,0.0,15.14,97.01,529.7
2024-12-26 16:00:00,20.11,0.0,15.0,95.88,529.27
2024-12-26 16:30:00,20.13,0.0,14.69,94.62,530.41
2024-12-26 17:00:00,20.16,0.0,14.84,95.3,530.1
2024-12-26 18:00:00,20.14,0.0,14.75,95.67,530.29
2024-12-26 19:00:00,20.115,0.0,14.88,95.54,529.62
2024-12-26 20:00:00,20.16,0.0,14.64,95.12,530.63
2024-12-26 20:30:00,20.13,0.0,14.71,92.59,529.57
2024-12-27 14:30:00,19.67,0.17,16.47,98.34,522.6
2024-12-27 15:00:00,19.52,0.0,18.2,113.55,519.34
2024-12-27 15:30:00,19.59,0.0,17.45,107.79,520.25
2024-12-27 16:00:00,19.56,0.0,17.04,105.2,521.36
2024-12-27 16:30:00,19.54,0.0,17.7,105.52,519.08
2024-12-27 17:00:00,19.5,0.0,17.96,107.83,518.69
2024-12-27 17:30:00,19.56,0.0,17.55,106.77,519.58
2024-12-27 18:00:00,19.57,0.0,17.47,106.3,519.94
2024-12-27 18:30:00,19.62,0.0,16.72,101.02,521.8
2024-12-27 19:00:00,19.59,0.0,16.75,102.52,521.17
2024-12-27 19:30:00,19.65,0.0,16.06,99.39,522.62
2024-12-27 20:00:00,19.6,0.0,16.41,99.1,521.25
