Dates,QYLD,VIX,VVIX
2021-12-01,14.71605874,31.13,155.02
2021-12-02,14.84893512,27.94,147.31
2021-12-03,14.63633292,30.66,156.1
2021-12-06,14.75592166,27.19,138.88
2021-12-07,15.12133169,21.9,117.92
2021-12-08,15.18112606,19.89,114.29
2021-12-09,15.01503059,21.57,121.79
2021-12-10,15.16119461,18.69,113.85
2021-12-13,14.9818115,20.3,121.07
2021-12-14,14.83564748,21.88,126.57
2021-12-15,15.15455079,19.32,118.61
2021-12-16,14.78914075,20.56,128.97
2021-12-17,14.74263402,21.58,136.06
2021-12-20,14.66290819,22.86,138.67
2021-12-21,14.86222276,21.02,131.41
2021-12-22,14.96852386,18.62,122.7
2021-12-23,15.02831823,17.95,120.46
2021-12-27,15.10804406,17.69,115.92
2021-12-28,15.0881126,17.53,114.83
2021-12-29,15.10140024,16.94,109.5
2021-12-30,15.10777007,17.32,110.84
2021-12-31,15.07380476,17.21,109.67
2022-01-03,15.14173538,16.61,108.45
2022-01-04,15.09418394,16.91,109.31
2022-01-05,14.88359902,19.72,119.31
2022-01-06,14.89039208,19.62,117.82
2022-01-07,14.8156684,18.75,113.86
2022-01-10,14.84284064,19.41,113.02
2022-01-11,14.97870189,18.4,111.61
2022-01-12,15.01946026,17.61,113.94
2022-01-13,14.74773778,20.3,123.44
2022-01-14,14.87680596,19.18,117.57
2022-01-18,14.54394591,22.78,127.95
2022-01-19,14.39449855,23.84,129.85
2022-01-20,14.20429281,25.58,135.6
2022-01-21,13.87822583,28.84,149.5
2022-01-24,13.92831289,29.89,154.38
2022-01-25,13.72247576,31.17,150.8
2022-01-26,13.75678195,31.95,148.55
2022-01-27,13.64700214,30.48,141.14
2022-01-28,13.96261908,27.65,132.44
2022-01-31,14.25079107,24.82,125.06
2022-02-01,14.31940345,21.96,117.99
2022-02-02,14.37429336,22.08,119.61
2022-02-03,14.05181517,24.34,125.11
2022-02-04,14.20276241,23.2,124.89
2022-02-07,14.17531746,22.85,124.13
2022-02-08,14.2919585,21.43,118.86
2022-02-09,14.42918326,19.97,119.32
2022-02-10,14.28509726,23.9,129.1
2022-02-11,13.9832028,27.35,141.17
2022-02-14,14.00378651,28.33,140.59
2022-02-15,14.31940345,25.69,129.05
2022-02-16,14.33998717,24.28,122.58
2022-02-17,13.94203537,28.1,134.49
2022-02-18,13.7842269,27.74,133.64
2022-02-22,13.72324994,28.8,130.69
2022-02-23,13.51532191,31.01,131.24
2022-02-24,13.80642115,30.31,128.5
2022-02-25,13.93117797,27.57,117.76
2022-02-28,13.94503984,30.14,123.64
2022-03-01,13.82721396,33.32,132.8
2022-03-02,13.97276358,30.73,124.92
2022-03-03,13.8965233,30.49,122.36
2022-03-04,13.79949022,31.97,127.85
2022-03-07,13.44601257,36.44,133.66
2022-03-08,13.41828883,35.12,139.71
2022-03-09,13.79255929,32.44,130.86
2022-03-10,13.70938807,30.23,125.47
2022-03-11,13.48066724,30.74,125.58
2022-03-14,13.23808454,31.76,126.26
2022-03-15,13.6331478,29.84,122.18
2022-03-16,14.08365853,26.64,115.1
2022-03-17,14.20841534,25.66,109.25
2022-03-18,14.45099804,23.86,106.74
2022-03-21,14.45078795,23.52,108.96
2022-03-22,14.54880686,22.95,108.22
2022-03-23,14.49279605,23.56,108.77
2022-03-24,14.59081496,21.68,106.05
2022-03-25,14.61181901,20.8,109.21
2022-03-28,14.68883387,19.62,108.29
2022-03-29,14.73084198,18.91,104.35
2022-03-30,14.70283657,19.34,107.41
2022-03-31,14.68183252,20.57,111.45
2022-04-01,14.70983792,19.62,112.22
2022-04-04,14.75884738,18.58,107.11
2022-04-05,14.70983792,21.04,116.27
2022-04-06,14.66082847,22.09,114.84
2022-04-07,14.67483117,21.56,113.33
2022-04-08,14.65382712,21.17,112.14
2022-04-11,14.47879335,24.36,117.35
2022-04-12,14.46479065,24.27,117.26
2022-04-13,14.70983792,21.81,113.76
2022-04-14,14.41578119,22.7,114.75
2022-04-18,14.41938786,22.16,110.9
2022-04-19,14.60325451,21.38,106.06
2022-04-20,14.51839298,20.31,103.03
2022-04-21,14.34159813,22.67,110.93
2022-04-22,14.07286996,28.2,122.37
2022-04-25,14.22137763,27.01,116.98
2022-04-26,13.7899982,33.51,127.5
2022-04-27,13.7899982,31.59,123.71
2022-04-28,14.18601866,29.98,119.75
2022-04-29,13.68392129,33.39,121.98
2022-05-02,13.86071614,32.33,124.48
2022-05-03,13.89607511,29.24,117.55
2022-05-04,14.29209557,25.41,106.62
2022-05-05,13.68392129,31.19,119.18
2022-05-06,13.52834183,30.2,116.78
2022-05-09,12.99795728,34.73,125.93
2022-05-10,13.15353675,32.98,120.98
2022-05-11,12.76458808,32.55,125.89
2022-05-12,12.72922911,31.76,122.11
2022-05-13,13.2030393,28.86,113.89
2022-05-16,13.06867522,27.46,108.26
2022-05-17,13.37983415,26.11,101.2
2022-05-18,12.7433727,30.95,114.96
2022-05-19,12.66558296,29.36,104.89
2022-05-20,12.53829067,29.42,107.8
2022-05-23,12.6372311,28.47,102.68
2022-05-24,12.52293166,29.44,104.29
2022-05-25,12.59436881,28.38,98.79
2022-05-26,12.75867424,27.49,96.25
2022-05-27,12.87297368,25.71,93.66
2022-05-31,12.88011739,26.18,93.1
2022-06-01,12.86582996,25.68,91.39
2022-06-02,12.93726711,24.71,91.08
2022-06-03,12.90154854,24.8,90.5
2022-06-06,12.91583596,25.06,89.53
2022-06-07,12.94441082,24.03,87.82
2022-06-08,12.94441082,23.95,92.68
2022-06-09,12.89440482,26.08,98.82
2022-06-10,12.76581796,27.74,99.75
2022-06-13,12.36576994,34.03,113.72
2022-06-14,12.42291966,32.67,111.01
2022-06-15,12.66580595,29.61,105.37
2022-06-16,12.23718308,32.94,114.36
2022-06-17,12.38005737,31.12,110.06
2022-06-21,12.55576593,30.2,104.37
2022-06-22,12.53411805,28.94,99.66
2022-06-23,12.60627763,29.04,98.31
2022-06-24,12.71451699,27.26,91.34
2022-06-27,12.72173295,26.96,87.58
2022-06-28,12.6279255,28.35,90.62
2022-06-29,12.64957337,28.15,88.92
2022-06-30,12.60627763,28.7,89.39
2022-07-01,12.6784372,26.71,85.51
2022-07-05,12.75059678,27.53,87.3
2022-07-06,12.77224465,26.72,85.88
2022-07-07,12.80832444,26.07,85.88
2022-07-08,12.82275635,24.65,84.74
2022-07-11,12.81554039,26.16,88.05
2022-07-12,12.80832444,27.28,90.06
2022-07-13,12.81554039,26.81,90.49
2022-07-14,12.82275635,26.41,90.73
2022-07-15,13.03923507,24.22,89.37
2022-07-18,12.97429076,25.32,91.86
2022-07-19,13.14922501,24.49,88.61
2022-07-20,13.22211429,23.87,86.75
2022-07-21,13.29500356,23.1,85.04
2022-07-22,13.25127,23.04,84.53
2022-07-25,13.24398107,23.35,83.82
2022-07-26,13.14193609,24.68,84.83
2022-07-27,13.31687034,23.23,81.77
2022-07-28,13.36789283,22.32,80.88
2022-07-29,13.42620425,21.32,80.29
2022-08-01,13.4116264,22.85,86.34
2022-08-02,13.40433747,23.94,88.47
2022-08-03,13.44078211,21.94,84.6
2022-08-04,13.44807104,21.44,83.69
2022-08-05,13.46264889,21.14,84.13
2022-08-08,13.46264889,21.28,86.95
2022-08-09,13.46264889,21.76,87.49
2022-08-10,13.47722675,19.73,90.04
2022-08-11,13.48451567,20.19,90.84
2022-08-12,13.4918046,19.52,91.01
2022-08-15,13.4918046,19.94,88.73
2022-08-16,13.4918046,19.68,88.05
2022-08-17,13.48451567,19.91,87.47
2022-08-18,13.46993782,19.57,86.46
2022-08-19,13.22940321,20.59,89.77
2022-08-22,13.01684867,23.81,94.75
2022-08-23,13.01684867,24.1,93.34
2022-08-24,13.05366102,22.83,86.45
2022-08-25,13.20091044,21.79,83.32
2022-08-26,12.84751184,25.55,91.66
2022-08-29,12.73707477,26.2,91.57
2022-08-30,12.63400018,26.2,91.11
2022-08-31,12.56037547,25.86,88.4
2022-09-01,12.56037547,25.55,87.74
2022-09-02,12.39840111,25.46,89.19
2022-09-06,12.31005146,26.9,94.08
2022-09-07,12.56037547,24.63,88.26
2022-09-08,12.62663771,23.6,85.57
2022-09-09,12.89168666,22.78,84.09
2022-09-12,13.03157361,23.86,84.53
2022-09-13,12.34686381,27.28,93.89
2022-09-14,12.45730087,26.16,93.58
2022-09-15,12.26587663,26.25,92.61
2022-09-16,12.11862721,26.31,92.42
2022-09-19,12.16719189,25.75,88.99
2022-09-20,12.11513178,27.15,91.12
2022-09-21,12.03332303,27.98,92.05
2022-09-22,11.9663886,27.34,89.18
2022-09-23,11.8399569,29.91,101.55
2022-09-26,11.81764542,32.25,109.09
2022-09-27,11.8399569,32.59,113.76
2022-09-28,11.99613724,30.19,105.83
2022-09-29,11.76558531,31.83,108.31
2022-09-30,11.64659077,31.61,106.19
2022-10-03,11.86226838,30.09,103.03
2022-10-04,12.11513178,29.06,96.83
2022-10-05,12.1300061,28.56,92.79
2022-10-06,12.08538314,30.53,97.73
2022-10-07,11.74327384,31.35,103.37
2022-10-10,11.63915361,32.46,107.11
2022-10-11,11.51272191,33.62,105.26
2022-10-12,11.51272191,33.58,109.19
2022-10-13,11.78045963,31.93,101.26
2022-10-14,11.44578748,32.01,101.94
2022-10-17,11.81764542,31.36,97.32
2022-10-18,11.92176565,30.51,92.3
2022-10-19,11.87714269,30.76,90.69
2022-10-20,11.81020826,29.97,88.35
2022-10-21,11.99613724,29.68,87.32
2022-10-24,12.03565499,29.84,86.06
2022-10-25,12.1408355,28.47,82.21
2022-10-26,12.08073235,27.27,80.42
2022-10-27,11.99057763,27.4,82.51
2022-10-28,12.15586128,25.75,78.12
2022-10-31,12.12580971,25.89,78.86
2022-11-01,12.09575814,25.82,80.24
2022-11-02,11.93047449,25.85,80.93
2022-11-03,11.78772951,25.29,79.17
2022-11-04,11.92296159,24.56,79.24
2022-11-07,12.0281421,24.34,79.95
2022-11-08,12.08073235,25.53,84.6
2022-11-09,11.93798738,26.08,90.11
2022-11-10,12.29860626,23.52,85.78
2022-11-11,12.32114494,22.53,85.89
2022-11-14,12.35119651,23.72,84.57
2022-11-15,12.35119651,24.53,88.31
2022-11-16,12.3587094,24.1,81.38
2022-11-17,12.35119651,23.94,81.16
2022-11-18,12.37373519,23.11,77.68
2022-11-21,12.32425601,22.37,77.11
2022-11-22,12.41532194,21.3,77.81
2022-11-23,12.48362139,20.34,81.72
2022-11-25,12.48362139,20.51,82.5
2022-11-28,12.38496663,22.21,87.33
2022-11-29,12.34702249,21.9,85.43
2022-11-30,12.58227615,20.57,81.79
2022-12-01,12.60504263,19.83,82.19
2022-12-02,12.61263146,19.07,81.57
2022-12-05,12.53674318,20.76,84.71
2022-12-06,12.40773312,22.16,86.59
2022-12-07,12.39255546,22.67,87.18
2022-12-08,12.47603256,22.28,84.9
2022-12-09,12.45326608,22.82,87.26
2022-12-12,12.50638787,25.01,91.73
2022-12-13,12.64298677,22.54,88.74
2022-12-14,12.68093091,21.13,88.35
2022-12-15,12.41532194,22.84,92.26
2022-12-16,12.2939007,22.63,89.15
2022-12-19,12.22560125,22.41,87.54
2022-12-20,12.21801243,21.47,83.0
2022-12-21,12.33184484,20.06,77.64
2022-12-22,12.17247946,21.98,81.94
2022-12-23,12.19524594,20.86,78.84
2022-12-27,12.08141353,21.64,78.65
2022-12-28,11.96758112,22.13,79.9
2022-12-29,12.20634005,21.43,77.28
2022-12-30,12.19867275,21.66,77.05
2023-01-03,12.16033625,22.89,80.34
2023-01-04,12.19867275,22.0,76.65
2023-01-05,12.08366326,22.45,75.96
2023-01-06,12.33668413,21.14,73.88
2023-01-09,12.38268793,21.96,77.27
2023-01-10,12.45936092,20.58,76.02
2023-01-11,12.5590358,21.08,78.94
2023-01-12,12.66637799,18.83,78.79
2023-01-13,12.69704719,18.34,80.89
2023-01-17,12.71238178,19.35,83.44
2023-01-18,12.68937989,20.33,85.33
2023-01-19,12.69704719,20.53,85.14
2023-01-20,12.88872966,19.86,81.03
2023-01-23,12.98911059,19.8,78.34
2023-01-24,12.98136515,19.19,79.37
2023-01-25,12.9736197,19.09,80.74
2023-01-26,13.02783781,18.72,81.6
2023-01-27,13.06656504,18.5,83.31
2023-01-30,13.02009237,19.93,86.13
2023-01-31,13.07431048,19.41,83.9
2023-02-01,13.09754681,17.86,81.2
2023-02-02,13.13627404,18.72,84.97
2023-02-03,13.12852859,18.32,83.49
2023-02-06,13.12852859,19.42,85.1
2023-02-07,13.15176493,18.65,84.54
2023-02-08,13.15176493,19.64,94.83
2023-02-09,13.15951037,20.72,97.96
2023-02-10,13.15951037,20.54,95.63
2023-02-13,13.15951037,20.33,93.95
2023-02-14,13.17500126,18.92,89.2
2023-02-15,13.18274671,18.22,84.81
2023-02-16,13.05881959,20.16,88.25
2023-02-17,12.91940159,20.01,87.97
2023-02-21,12.76867098,22.88,95.99
2023-02-22,12.76867098,22.28,91.24
2023-02-23,12.86255826,21.15,85.16
2023-02-24,12.76084704,21.68,85.26
2023-02-27,12.8312625,20.96,83.21
2023-02-28,12.8312625,20.71,80.76
2023-03-01,12.74519916,20.59,80.55
2023-03-02,12.83908644,19.6,77.34
2023-03-03,13.01903708,18.48,75.93
2023-03-06,13.02686102,18.62,76.41
2023-03-07,12.94862161,19.6,78.54
2023-03-08,12.99556525,19.1,74.67
2023-03-09,12.84691038,22.6,92.04
2023-03-10,12.72172733,24.79,108.62
2023-03-13,12.81561462,26.51,114.54
2023-03-14,13.08945254,23.74,104.9
2023-03-15,13.12857224,26.13,122.75
2023-03-16,13.29287499,22.98,110.77
2023-03-17,13.20681165,25.5,124.75
2023-03-20,13.25340803,24.16,110.16
2023-03-21,13.35614762,21.39,101.19
2023-03-22,13.29292325,22.25,102.64
2023-03-23,13.36405067,22.62,102.92
2023-03-24,13.37195371,21.73,99.72
2023-03-27,13.37985676,20.61,95.07
2023-03-28,13.36405067,19.96,91.41
2023-03-29,13.45888722,19.11,87.78
2023-03-30,13.49840245,19.01,85.34
2023-03-31,13.55372377,18.69,87.53
2023-04-03,13.57743291,18.54,84.07
2023-04-04,13.56952986,19.01,84.72
2023-04-05,13.56162682,19.09,85.92
2023-04-06,13.60114205,18.39,84.64
2023-04-10,13.60904509,18.96,85.94
2023-04-11,13.60114205,19.11,85.92
2023-04-12,13.593239,19.08,87.06
2023-04-13,13.64856032,17.81,84.73
2023-04-14,13.65646337,17.07,84.01
2023-04-17,13.67226946,16.94,83.15
2023-04-18,13.67226946,16.84,88.01
2023-04-19,13.67226946,16.45,95.04
2023-04-20,13.64856032,17.16,98.46
2023-04-21,13.67226946,16.76,96.94
2023-04-24,13.67068089,16.88,93.96
2023-04-25,13.51501475,18.75,94.35
2023-04-26,13.58686066,18.84,90.65
2023-04-27,13.77046689,17.02,85.79
2023-04-28,13.8023984,15.77,86.9
2023-05-01,13.83432992,16.07,88.21
2023-05-02,13.78643264,17.79,91.46
2023-05-03,13.77046689,18.33,91.54
2023-05-04,13.73853537,20.08,98.74
2023-05-05,13.89021008,17.18,91.8
2023-05-08,13.91415871,16.97,91.98
2023-05-09,13.89819296,17.7,92.45
2023-05-10,13.94609023,16.93,97.53
2023-05-11,13.96205599,16.94,97.32
2023-05-12,13.97003887,17.06,100.54
2023-05-15,13.98600463,17.11,94.65
2023-05-16,13.98600463,17.98,97.63
2023-05-17,13.99398751,16.86,92.76
2023-05-18,14.0738163,16.05,89.06
2023-05-19,14.02591902,16.82,94.77
2023-05-22,14.05670843,17.2,97.64
2023-05-23,13.968048,18.52,101.91
2023-05-24,13.91162772,20.02,106.52
2023-05-25,14.08088855,19.13,103.88
2023-05-26,14.18566906,17.94,97.57
2023-05-30,14.20984918,17.47,91.91
2023-05-31,14.21790922,17.93,91.39
2023-06-01,14.25820941,15.64,85.07
2023-06-02,14.29850961,14.61,86.16
2023-06-05,14.31462969,14.72,85.77
2023-06-06,14.31462969,13.95,85.74
2023-06-07,14.29044957,13.66,84.0
2023-06-08,14.32268973,13.65,87.63
2023-06-09,14.33074977,13.84,89.7
2023-06-12,14.3388098,15.0,92.83
2023-06-13,14.3388098,14.6,92.1
2023-06-14,14.34686984,13.87,91.91
2023-06-15,14.33074977,14.49,93.95
2023-06-16,14.30656965,13.53,90.69
2023-06-20,14.30396444,13.87,96.26
2023-06-21,14.21441201,13.19,92.73
2023-06-22,14.32838783,12.9,90.64
2023-06-23,14.23069427,13.43,92.34
2023-06-26,14.12485959,14.24,95.42
2023-06-27,14.29582331,13.73,91.33
2023-06-28,14.31210557,13.44,85.79
2023-06-29,14.30396444,13.55,85.26
2023-06-30,14.45050477,13.59,83.11
2023-07-03,14.47085759,13.56,84.17
2023-07-05,14.48306928,14.19,87.76
2023-07-06,14.42608138,15.43,95.3
2023-07-07,14.42608138,14.82,94.49
2023-07-10,14.44236364,15.06,95.33
2023-07-11,14.47492816,14.86,95.21
2023-07-12,14.5970451,13.53,95.85
2023-07-13,14.654033,13.58,96.43
2023-07-14,14.67031526,13.33,94.89
2023-07-17,14.69473865,13.5,95.98
2023-07-18,14.69473865,13.31,92.99
2023-07-19,14.69473865,13.75,93.57
2023-07-20,14.66217413,13.98,94.06
2023-07-21,14.66217413,13.59,93.36
2023-07-24,14.68659697,13.9,91.74
2023-07-25,14.73593604,13.85,90.0
2023-07-26,14.72771286,13.18,85.38
2023-07-27,14.71126651,14.4,94.05
2023-07-28,14.82227942,13.34,87.38
2023-07-31,14.82639101,13.62,86.68
2023-08-01,14.84283736,13.94,87.49
2023-08-02,14.70304333,16.1,96.2
2023-08-03,14.69482015,15.93,94.04
2023-08-04,14.67015061,17.09,99.63
2023-08-07,14.76060558,15.77,92.99
2023-08-08,14.71126651,15.98,94.91
2023-08-09,14.58791883,15.95,97.43
2023-08-10,14.62081154,15.84,99.78
2023-08-11,14.55502611,14.86,96.68
2023-08-14,14.70304333,14.81,95.33
2023-08-15,14.57969565,16.45,103.28
2023-08-16,14.4070089,16.77,104.54
2023-08-17,14.27543804,17.9,106.74
2023-08-18,14.22609897,17.29,97.28
2023-08-21,14.33665568,17.14,95.24
2023-08-22,14.32834939,16.98,92.62
2023-08-23,14.38649342,15.97,88.99
2023-08-24,14.31173681,17.21,92.17
2023-08-25,14.36988084,15.67,84.32
2023-08-28,14.41971857,15.08,82.23
2023-08-29,14.4778626,14.46,79.05
2023-08-30,14.50278147,13.87,78.63
2023-08-31,14.51108776,13.56,80.8
2023-09-01,14.51939405,13.08,82.65
2023-09-05,14.51108776,14.0,86.43
2023-09-06,14.51939405,14.44,87.85
2023-09-07,14.51939405,14.4,87.65
2023-09-08,14.51939405,13.83,85.27
2023-09-11,14.53600663,13.81,85.19
2023-09-12,14.53600663,14.24,85.63
2023-09-13,14.53600663,13.47,84.97
2023-09-14,14.54431292,12.81,82.48
2023-09-15,14.3200431,13.8,84.84
2023-09-18,14.31328241,14.01,84.77
2023-09-19,14.30489244,14.12,83.54
2023-09-20,14.20421285,15.13,88.05
2023-09-21,14.01963359,17.54,94.44
2023-09-22,14.03641352,17.19,90.54
2023-09-25,14.08675332,16.89,91.74
2023-09-26,13.91056403,18.93,103.04
2023-09-27,13.96090383,18.21,97.09
2023-09-28,14.05319346,17.34,93.72
2023-09-29,14.06997339,17.51,94.1
2023-10-02,14.17904295,17.6,95.39
2023-10-03,13.95251386,19.78,104.39
2023-10-04,14.13709312,18.57,95.58
2023-10-05,14.10353325,18.48,95.59
2023-10-06,14.28811251,17.44,91.16
2023-10-09,14.36362221,17.69,92.03
2023-10-10,14.40557204,17.02,90.1
2023-10-11,14.4894717,16.1,90.57
2023-10-12,14.47269177,16.7,91.87
2023-10-13,14.37201217,19.31,108.1
2023-10-16,14.50625163,17.2,95.69
2023-10-17,14.4894717,17.89,95.8
2023-10-18,14.33006234,19.21,105.89
2023-10-19,14.22099278,21.4,116.47
2023-10-20,14.01963359,21.7,115.43
2023-10-23,14.0762437,20.36,109.0
2023-10-24,14.15251473,18.96,98.54
2023-10-25,13.98302354,20.18,102.92
2023-10-26,13.81353234,20.67,101.97
2023-10-27,13.88980338,21.26,102.04
2023-10-30,14.01692178,19.74,95.23
2023-10-31,14.0762437,18.13,87.94
2023-11-01,14.21183665,16.86,85.08
2023-11-02,14.31353137,15.65,83.24
2023-11-03,14.37285329,14.91,82.83
2023-11-06,14.38132785,14.9,84.33
2023-11-07,14.40675153,14.8,83.43
2023-11-08,14.40675153,14.44,85.04
2023-11-09,14.41522608,15.28,88.74
2023-11-10,14.42370064,14.18,85.66
2023-11-13,14.44064976,14.77,85.51
2023-11-14,14.44912432,14.15,83.77
2023-11-15,14.44912432,14.17,84.91
2023-11-16,14.474548,14.33,83.23
2023-11-17,14.48302256,13.81,81.83
2023-11-20,14.54385015,13.42,81.81
2023-11-21,14.51818453,13.34,81.77
2023-11-22,14.54385015,12.86,83.38
2023-11-24,14.57807097,12.45,83.0
2023-11-27,14.58662618,12.68,85.15
2023-11-28,14.58662618,12.7,85.14
2023-11-29,14.59518138,12.99,87.79
2023-11-30,14.58662618,12.91,86.71
2023-12-01,14.60373659,12.62,85.9
2023-12-04,14.56096056,13.09,87.76
2023-12-05,14.57807097,12.86,85.76
2023-12-06,14.56096056,12.96,86.85
2023-12-07,14.65506782,13.07,86.0
2023-12-08,14.69784385,12.35,81.11
2023-12-11,14.71495427,12.64,82.35
2023-12-12,14.72350947,12.08,83.54
2023-12-13,14.73206468,12.18,80.83
2023-12-14,14.7577303,12.47,80.83
2023-12-15,14.86039277,12.27,88.04
2023-12-18,14.89461359,12.57,88.67
2023-12-19,14.911724,12.52,88.77
2023-12-20,14.82617194,13.66,92.18
2023-12-21,14.89461359,13.66,89.85
2023-12-22,14.911724,13.04,88.62
2023-12-26,14.96305524,12.98,88.87
2023-12-27,14.98016565,12.42,86.22
2023-12-28,15.00253564,12.48,86.69
2023-12-29,14.97662453,12.44,86.96
2024-01-02,14.8816171,13.21,88.09
2024-01-03,14.79524672,14.03,89.65
2024-01-04,14.76069857,14.14,87.59
2024-01-05,14.79524672,13.34,82.87
2024-01-08,15.00253564,13.07,81.26
2024-01-09,15.01980972,12.77,78.59
2024-01-10,15.04572083,12.68,77.09
2024-01-11,15.08026899,12.43,75.54
2024-01-12,15.1061801,12.69,86.07
2024-01-16,15.11481714,13.83,89.59
2024-01-17,15.1061801,14.8,91.36
2024-01-18,15.15800233,14.12,86.34
2024-01-19,15.37392829,13.31,81.95
2024-01-22,15.39050537,13.18,79.17
2024-01-23,15.4166797,12.54,76.67
2024-01-24,15.4515788,13.13,80.94
2024-01-25,15.44285403,13.46,81.39
2024-01-26,15.44285403,13.25,82.2
2024-01-29,15.47775313,13.61,83.4
2024-01-30,15.46030358,13.32,82.24
2024-01-31,15.37305582,14.34,87.56
2024-02-01,15.46030358,13.87,84.83
2024-02-02,15.53010179,13.84,83.31
2024-02-05,15.53882657,13.68,79.58
2024-02-06,15.54755134,13.05,76.97
2024-02-07,15.5650009,12.82,80.54
2024-02-08,15.58245045,12.8,83.07
2024-02-09,15.58245045,12.92,81.94
2024-02-12,15.59117522,13.94,84.63
2024-02-13,15.59117522,15.84,93.19
2024-02-14,15.60862478,14.39,83.17
2024-02-15,15.60862478,14.0,82.4
2024-02-16,15.53010179,14.25,82.63
2024-02-20,15.45713431,15.41,86.1
2024-02-21,15.43069679,15.35,84.66
2024-02-22,15.66863443,14.53,80.88
2024-02-23,15.67744694,13.74,78.86
2024-02-26,15.68625944,13.73,80.5
2024-02-27,15.71269696,13.42,78.54
2024-02-28,15.68625944,13.83,80.36
2024-02-29,15.73913448,13.39,77.45
2024-03-01,15.79200951,13.12,77.68
2024-03-04,15.79200951,13.48,79.41
2024-03-05,15.72150947,14.45,83.91
2024-03-06,15.76557199,14.51,83.11
2024-03-07,15.80082201,14.43,82.13
2024-03-08,15.79200951,14.73,86.56
2024-03-11,15.7743845,15.21,88.97
2024-03-12,15.84488454,13.83,83.76
2024-03-13,15.85369705,13.74,86.27
2024-03-14,15.86250955,14.39,88.75
2024-03-15,15.70388445,14.42,92.17
2024-03-18,15.782217,14.34,86.78
2024-03-19,15.80892126,13.83,83.9
2024-03-20,15.88013262,13.03,78.87
2024-03-21,15.92463971,12.91,77.3
2024-03-22,15.94244255,13.05,76.49
2024-03-25,15.93354113,13.2,76.6
2024-03-26,15.90683688,13.23,76.77
2024-03-27,15.96024539,12.77,76.0
2024-03-28,15.94244255,13.0,76.57
2024-04-01,15.96914681,13.66,78.45
2024-04-02,15.95134397,14.6,82.76
2024-04-03,15.95134397,14.32,81.08
2024-04-04,15.85342836,16.34,90.04
2024-04-05,15.95579468,16.02,90.58
2024-04-08,15.96024539,15.18,86.26
2024-04-09,16.00475249,14.97,84.45
2024-04-10,15.97804823,15.81,91.76
2024-04-11,16.05816101,14.92,89.4
2024-04-12,15.98694965,17.3,102.72
2024-04-15,15.8712312,19.22,109.64
2024-04-16,15.8712312,18.39,99.25
2024-04-17,15.75551274,18.22,98.76
2024-04-18,15.65759713,18.01,95.99
2024-04-19,15.38165312,18.7,99.09
2024-04-22,15.48262276,16.93,89.54
2024-04-23,15.61748881,15.69,82.36
2024-04-24,15.63547095,15.96,83.61
2024-04-25,15.59950667,15.38,82.54
2024-04-26,15.71639058,15.02,79.56
2024-04-29,15.72538165,14.68,78.22
2024-04-30,15.65345309,15.64,81.82
2024-05-01,15.63547095,15.38,81.93
2024-05-02,15.70739951,14.67,78.59
2024-05-03,15.79731021,13.48,74.57
2024-05-06,15.8332745,13.48,73.46
2024-05-07,15.8332745,13.22,74.54
2024-05-08,15.84226557,12.99,74.5
2024-05-09,15.85575217,12.68,73.77
2024-05-10,15.86923878,12.56,73.26
2024-05-13,15.86923878,13.59,77.55
2024-05-14,15.87822985,13.41,77.65
2024-05-15,15.86923878,12.44,76.31
2024-05-16,15.8332745,12.41,77.74
2024-05-17,15.85125664,11.98,78.43
2024-05-20,15.89009708,12.14,79.45
2024-05-21,15.89917195,11.85,77.62
2024-05-22,15.90824682,12.3,79.96
2024-05-23,15.88102221,12.78,84.62
2024-05-24,15.95362117,11.92,79.09
2024-05-28,15.97177091,12.91,81.64
2024-05-29,15.9445463,14.27,83.79
2024-05-30,15.86287247,14.46,83.44
2024-05-31,15.89009708,12.91,78.27
2024-06-03,15.91732169,13.12,78.79
2024-06-04,15.95362117,13.15,77.65
2024-06-05,16.04436987,12.62,75.24
2024-06-06,16.08066935,12.57,77.91
2024-06-07,16.08974422,12.21,76.65
2024-06-10,16.08974422,12.75,78.97
2024-06-11,16.1260437,12.86,79.95
2024-06-12,16.15326831,12.03,77.6
2024-06-13,16.15326831,11.95,78.2
2024-06-14,16.15326831,12.65,83.72
2024-06-17,16.16234318,12.74,83.34
2024-06-18,16.18049292,12.29,80.63
2024-06-20,16.17141805,13.27,85.72
2024-06-21,16.1260437,13.19,83.31
2024-06-24,16.06062846,13.34,84.8
2024-06-25,16.16140821,12.84,82.87
2024-06-26,16.1888936,12.54,81.45
2024-06-27,16.22554079,12.25,79.5
2024-06-28,16.1888936,12.45,79.48
2024-07-01,16.27134977,12.23,76.05
2024-07-02,16.31715875,12.02,77.06
2024-07-03,16.37212952,12.08,78.07
2024-07-05,16.39961491,12.47,78.8
2024-07-08,16.4271003,12.36,78.59
2024-07-09,16.4271003,12.5,78.58
2024-07-10,16.44542389,12.84,83.41
2024-07-11,16.4179385,12.91,84.47
2024-07-12,16.44542389,12.45,81.61
2024-07-15,16.47290928,13.13,83.86
2024-07-16,16.46374748,13.2,82.4
2024-07-17,16.39045312,14.47,88.28
2024-07-18,16.38129132,15.92,94.71
2024-07-19,16.28051156,16.51,97.93
2024-07-22,16.41691824,14.9,93.66
2024-07-23,16.38915569,14.71,88.51
2024-07-24,16.03749679,18.03,106.12
2024-07-25,15.90793825,18.47,104.38
2024-07-26,16.03749679,16.38,94.61
